DuracaoIteracao
3.325178
3.107867
3.104459
3.116171
3.169396
3.106621
3.098064
3.117627
3.119221
3.180574
3.135706
3.119073
3.149268
3.10265
3.149199
3.124859
3.16267
3.187906
3.141463
3.181547

MEDIA: 3.14497595
DESVIO_PADRAO: 0.0511772238664973
