DuracaoIteracao
5.788417
3.640753
3.593495
3.6103579999999997
3.601174
3.632767
3.604517
3.602804
3.658606
3.622602
3.860224
3.670334
3.6583069999999998
3.61043
3.581547
3.661746
3.666051
3.5723000000000003
3.641047
3.661051

MEDIA: 3.7469265
DESVIO_PADRAO: 0.48423283666396644
