DuracaoIteracao
3.6508570000000002
3.3413399999999998
3.346054
3.307571
3.253055
3.342403
3.333122
3.281569
3.309139
3.3247809999999998
3.30759
3.452072
3.38822
3.047259
3.319312
3.373794
3.524071
3.552027
3.537899
3.316051

MEDIA: 3.3654093
DESVIO_PADRAO: 0.12953325257981163
