DuracaoIteracao
3.9681319999999998
3.67712
3.5876289999999997
3.624804
3.555378
3.5681190000000003
3.67084
3.539304
3.644876
3.581621
3.574415
3.620644
3.639595
3.5913180000000002
3.630919
3.555965
3.604483
3.5226129999999998
3.6595459999999997
3.556331

MEDIA: 3.6186826
DESVIO_PADRAO: 0.09358310512581565
