DuracaoIteracao
3.89793
3.311444
3.306256
3.351765
3.3254770000000002
3.288541
3.343748
3.355471
3.377393
3.325966
3.328978
3.31343
3.262266
3.290597
3.278757
3.3130800000000002
3.279199
3.263847
3.324838
3.281677

MEDIA: 3.341033
DESVIO_PADRAO: 0.1347469690622898
