DuracaoIteracao
0.203102
0.015597
0.015621
0.015622
0.015622
0.01562
0.015622
0.01562
0.015623
0.0
0.01562
0.015622
0.01562
0.0
0.015622
0.015626
0.015617
0.0
0.015621
0.0

MEDIA: 0.02186985
DESVIO_PADRAO: 0.04313029587836447
