DuracaoIteracao
0.234286
0.015622
0.015623
0.015664
0.015576
0.015622
0.0
0.015625
0.015626
0.015619
0.031242
0.015622
0.0
0.015616
0.015621
0.031241
0.0
0.015621
0.0
0.015658

MEDIA: 0.0249942
DESVIO_PADRAO: 0.0500112158921429
