datatime,cpuPercent,usedMB,memPercent
2019-10-07 22:43:34.964692,0.0,6802427904,39.8
2019-10-07 22:43:35.074253,0.0,6802427904,39.8
2019-10-07 22:43:35.183501,2.0,6802427904,39.8
2019-10-07 22:43:35.293037,0.0,6802427904,39.8
2019-10-07 22:43:35.402199,0.0,6799872000,39.8
2019-10-07 22:43:35.503331,1.8,6799872000,39.8
2019-10-07 22:43:35.612841,1.7,6799872000,39.8
2019-10-07 22:43:35.721812,3.6,6802026496,39.8
2019-10-07 22:43:35.822606,5.7,6802546688,39.8
2019-10-07 22:43:35.924157,0.0,6802567168,39.8
2019-10-07 22:43:36.033381,4.8,6802567168,39.8
2019-10-07 22:43:36.142627,7.5,6802567168,39.8
2019-10-07 22:43:36.252022,0.0,6802567168,39.8
2019-10-07 22:43:36.361428,1.8,6802567168,39.8
2019-10-07 22:43:36.470927,4.9,6802558976,39.8
2019-10-07 22:43:36.580069,3.7,6802558976,39.8
2019-10-07 22:43:36.689493,0.0,6802542592,39.8
2019-10-07 22:43:36.798819,0.0,6802513920,39.8
2019-10-07 22:43:36.908353,0.0,6802513920,39.8
2019-10-07 22:43:37.017518,0.0,6802538496,39.8
2019-10-07 22:43:37.126871,0.0,6802538496,39.8
2019-10-07 22:43:37.236223,0.0,6802522112,39.8
2019-10-07 22:43:37.345568,0.0,6802522112,39.8
2019-10-07 22:43:37.446151,0.0,6802538496,39.8
2019-10-07 22:43:37.555494,1.8,6802538496,39.8
2019-10-07 22:43:37.665133,0.0,6802522112,39.8
2019-10-07 22:43:37.774190,0.0,6802538496,39.8
2019-10-07 22:43:37.883550,0.0,6802423808,39.8
2019-10-07 22:43:37.992905,0.0,6802423808,39.8
2019-10-07 22:43:38.102246,0.0,6802423808,39.8
2019-10-07 22:43:38.211595,2.0,6802423808,39.8
2019-10-07 22:43:38.321245,0.0,6802423808,39.8
2019-10-07 22:43:38.430333,0.0,6802395136,39.8
2019-10-07 22:43:38.539694,1.8,6802395136,39.8
2019-10-07 22:43:38.649308,0.0,6802395136,39.8
2019-10-07 22:43:38.758343,0.0,6802395136,39.8
2019-10-07 22:43:38.869450,0.0,6802403328,39.8
2019-10-07 22:43:38.978856,0.0,6802419712,39.8
2019-10-07 22:43:39.088147,0.0,6802419712,39.8
2019-10-07 22:43:39.197493,0.0,6802419712,39.8
2019-10-07 22:43:39.306847,0.0,6802419712,39.8
2019-10-07 22:43:39.416198,0.0,6802391040,39.8
2019-10-07 22:43:39.525716,0.0,6802419712,39.8
2019-10-07 22:43:39.634876,0.0,6802419712,39.8
2019-10-07 22:43:39.744241,0.0,6802419712,39.8
2019-10-07 22:43:39.853595,0.0,6802399232,39.8
2019-10-07 22:43:39.962941,0.0,6802399232,39.8
2019-10-07 22:43:40.072285,0.0,6802399232,39.8
2019-10-07 22:43:40.181641,0.0,6802419712,39.8
2019-10-07 22:43:40.290999,1.9,6802419712,39.8
2019-10-07 22:43:40.400391,0.0,6802419712,39.8
2019-10-07 22:43:40.516330,0.0,6802391040,39.8
2019-10-07 22:43:40.625679,1.8,6802391040,39.8
2019-10-07 22:43:40.736738,0.0,6802391040,39.8
2019-10-07 22:43:40.845929,0.0,6802415616,39.8
2019-10-07 22:43:40.955406,0.0,6802415616,39.8
2019-10-07 22:43:41.064628,0.0,6802415616,39.8
2019-10-07 22:43:41.173982,0.0,6802407424,39.8
2019-10-07 22:43:41.283325,1.9,6802399232,39.8
2019-10-07 22:43:41.392904,0.0,6802399232,39.8
2019-10-07 22:43:41.502059,0.0,6802415616,39.8
2019-10-07 22:43:41.611449,1.8,6802415616,39.8
2019-10-07 22:43:41.720898,0.0,6802415616,39.8
2019-10-07 22:43:41.830072,0.0,6793568256,39.8
2019-10-07 22:43:41.939550,1.9,6793551872,39.8
2019-10-07 22:43:42.049601,0.0,6793551872,39.8
2019-10-07 22:43:42.158797,0.0,6793543680,39.8
2019-10-07 22:43:42.268115,0.0,6793543680,39.8
2019-10-07 22:43:42.377463,0.0,6793543680,39.8
2019-10-07 22:43:42.486819,0.0,6793281536,39.8
2019-10-07 22:43:42.596194,1.7,6793281536,39.8
2019-10-07 22:43:42.705822,0.0,6792429568,39.8
2019-10-07 22:43:42.814936,0.0,6792429568,39.8
2019-10-07 22:43:42.924357,0.0,6792372224,39.8
2019-10-07 22:43:43.040468,0.0,6792372224,39.8
2019-10-07 22:43:43.149817,4.2,6792372224,39.8
2019-10-07 22:43:43.259287,2.0,6792355840,39.8
2019-10-07 22:43:43.368477,1.9,6792585216,39.8
2019-10-07 22:43:43.473526,0.0,6792556544,39.8
2019-10-07 22:43:43.582459,0.0,6792339456,39.8
2019-10-07 22:43:43.691910,0.0,6792339456,39.8
2019-10-07 22:43:43.801265,0.0,6792355840,39.8
2019-10-07 22:43:43.910620,0.0,6792355840,39.8
2019-10-07 22:43:44.019962,0.0,6792355840,39.8
2019-10-07 22:43:44.129321,0.0,6792355840,39.8
2019-10-07 22:43:44.238669,0.0,6792339456,39.8
2019-10-07 22:43:44.348010,1.9,6792339456,39.8
2019-10-07 22:43:44.457479,3.4,6792355840,39.8
2019-10-07 22:43:44.566980,0.0,6792355840,39.8
2019-10-07 22:43:44.676134,1.8,6792355840,39.8
2019-10-07 22:43:44.785650,1.9,6792355840,39.8
2019-10-07 22:43:44.894691,6.7,6792355840,39.8
2019-10-07 22:43:45.004009,0.0,6792355840,39.8
2019-10-07 22:43:45.113460,0.0,6792355840,39.8
2019-10-07 22:43:45.222807,0.0,6792355840,39.8
2019-10-07 22:43:45.332162,0.0,6792355840,39.8
2019-10-07 22:43:45.441504,0.0,6792355840,39.8
2019-10-07 22:43:45.550853,0.0,6792327168,39.8
2019-10-07 22:43:45.660210,1.7,6792327168,39.8
2019-10-07 22:43:45.769874,0.0,6792355840,39.8
2019-10-07 22:43:45.878955,0.0,6792355840,39.8
2019-10-07 22:43:45.988252,0.0,6792323072,39.8
2019-10-07 22:43:46.097608,0.0,6792323072,39.8
2019-10-07 22:43:46.206947,0.0,6792318976,39.8
2019-10-07 22:43:46.316301,1.9,6792306688,39.8
2019-10-07 22:43:46.425952,0.0,6792306688,39.8
2019-10-07 22:43:46.535040,0.0,6792323072,39.8
2019-10-07 22:43:46.644326,1.7,6792323072,39.8
2019-10-07 22:43:46.753630,0.0,6792323072,39.8
2019-10-07 22:43:46.863141,0.0,6792323072,39.8
2019-10-07 22:43:46.972579,0.0,6792323072,39.8
2019-10-07 22:43:47.081742,0.0,6792323072,39.8
2019-10-07 22:43:47.191106,0.0,6792323072,39.8
2019-10-07 22:43:47.300449,0.0,6792306688,39.8
2019-10-07 22:43:47.409793,2.0,6792306688,39.8
2019-10-07 22:43:47.519250,0.0,6792306688,39.8
2019-10-07 22:43:47.628505,0.0,6792306688,39.8
2019-10-07 22:43:47.737854,0.0,6792306688,39.8
2019-10-07 22:43:47.847193,4.9,6792278016,39.8
2019-10-07 22:43:47.956714,0.0,6792294400,39.8
2019-10-07 22:43:48.066029,0.0,6792286208,39.8
2019-10-07 22:43:48.175375,0.0,6792286208,39.8
2019-10-07 22:43:48.284729,0.0,6792351744,39.8
2019-10-07 22:43:48.394076,2.1,6792351744,39.8
2019-10-07 22:43:48.503624,0.0,6792355840,39.8
2019-10-07 22:43:48.612795,0.0,6792355840,39.8
2019-10-07 22:43:48.722123,2.0,6792355840,39.8
2019-10-07 22:43:48.831721,0.0,6792355840,39.8
2019-10-07 22:43:48.940845,0.0,6792355840,39.8
2019-10-07 22:43:49.050170,0.0,6792355840,39.8
2019-10-07 22:43:49.159862,0.0,6792327168,39.8
2019-10-07 22:43:49.269214,3.4,6792327168,39.8
2019-10-07 22:43:49.378559,1.8,6792327168,39.8
2019-10-07 22:43:49.488205,0.0,6792355840,39.8
2019-10-07 22:43:49.597257,0.0,6792327168,39.8
2019-10-07 22:43:49.706612,0.0,6792327168,39.8
2019-10-07 22:43:49.807880,0.0,6792355840,39.8
2019-10-07 22:43:49.917231,0.0,6792331264,39.8
2019-10-07 22:43:50.026577,0.0,6791569408,39.8
2019-10-07 22:43:50.135922,0.0,6791569408,39.8
2019-10-07 22:43:50.245282,0.0,6791569408,39.8
2019-10-07 22:43:50.354621,0.0,6791569408,39.8
2019-10-07 22:43:50.463974,0.0,6791540736,39.8
2019-10-07 22:43:50.573325,0.0,6791520256,39.8
2019-10-07 22:43:50.682674,0.0,6791503872,39.8
2019-10-07 22:43:50.792023,1.7,6791503872,39.8
2019-10-07 22:43:50.901433,1.9,6791503872,39.8
2019-10-07 22:43:51.010720,0.0,6791503872,39.8
2019-10-07 22:43:51.120070,0.0,6791503872,39.8
2019-10-07 22:43:51.229426,0.0,6791503872,39.8
2019-10-07 22:43:51.338770,0.0,6791503872,39.8
2019-10-07 22:43:51.448115,1.9,6791503872,39.8
2019-10-07 22:43:51.557660,0.0,6791495680,39.8
2019-10-07 22:43:51.666849,0.0,6791495680,39.8
2019-10-07 22:43:51.776172,1.8,6791520256,39.8
2019-10-07 22:43:51.885712,3.2,6791520256,39.8
2019-10-07 22:43:51.994875,0.0,6791532544,39.8
2019-10-07 22:43:52.104390,0.0,6791532544,39.8
2019-10-07 22:43:52.213746,0.0,6791532544,39.8
2019-10-07 22:43:52.323090,3.6,6791532544,39.8
2019-10-07 22:43:52.432434,2.0,6791524352,39.8
