datatime,cpuPercent,usedMB,memPercent
2019-10-07 22:18:53.259818,3.3,5202993152,30.5
2019-10-07 22:18:53.385178,0.0,5202989056,30.5
2019-10-07 22:18:53.494651,0.0,5203025920,30.5
2019-10-07 22:18:53.603887,1.9,5203025920,30.5
2019-10-07 22:18:53.713174,0.0,5203013632,30.5
2019-10-07 22:18:53.822586,0.0,5203013632,30.5
2019-10-07 22:18:53.934163,0.0,5200449536,30.5
2019-10-07 22:18:54.043736,0.0,5200449536,30.5
2019-10-07 22:18:54.153042,0.0,5200461824,30.5
2019-10-07 22:18:54.262620,0.0,5200461824,30.5
2019-10-07 22:18:54.371738,2.0,5200470016,30.5
2019-10-07 22:18:54.481083,0.0,5200453632,30.5
2019-10-07 22:18:54.590432,0.0,5200470016,30.5
2019-10-07 22:18:54.699821,1.9,5200453632,30.5
2019-10-07 22:18:54.809132,0.0,5200453632,30.5
2019-10-07 22:18:54.918490,0.0,5200445440,30.5
2019-10-07 22:18:55.027832,0.0,5200445440,30.5
2019-10-07 22:18:55.137365,3.6,5199204352,30.5
2019-10-07 22:18:55.246636,2.0,5199142912,30.5
2019-10-07 22:18:55.356053,3.4,5199372288,30.5
2019-10-07 22:18:55.466403,0.0,5199147008,30.5
2019-10-07 22:18:55.575863,1.8,5199147008,30.5
2019-10-07 22:18:55.685229,1.9,5199175680,30.5
2019-10-07 22:18:55.794835,0.0,5199175680,30.5
2019-10-07 22:18:55.905864,0.0,5199175680,30.5
2019-10-07 22:18:56.017220,0.0,5199175680,30.5
2019-10-07 22:18:56.126569,0.0,5191163904,30.4
2019-10-07 22:18:56.242531,0.0,5191180288,30.4
2019-10-07 22:18:56.353646,0.0,5191127040,30.4
2019-10-07 22:18:56.463004,1.7,5191180288,30.4
2019-10-07 22:18:56.572239,3.6,5191176192,30.4
2019-10-07 22:18:56.681587,0.0,5191172096,30.4
2019-10-07 22:18:56.791037,0.0,5191172096,30.4
2019-10-07 22:18:56.902143,5.3,5208993792,30.5
2019-10-07 22:18:57.011427,14.0,5743349760,33.6
2019-10-07 22:18:57.120777,11.9,6331256832,37.1
2019-10-07 22:18:57.230128,12.7,6919786496,40.5
2019-10-07 22:18:57.339476,15.7,7500767232,43.9
2019-10-07 22:18:57.448826,22.0,6462328832,37.9
2019-10-07 22:18:57.558135,24.1,5200113664,30.5
2019-10-07 22:18:57.667482,14.5,5200105472,30.5
2019-10-07 22:18:57.776831,12.5,5200134144,30.5
2019-10-07 22:18:57.886180,5.7,5200130048,30.5
2019-10-07 22:18:57.995885,1.7,5200134144,30.5
2019-10-07 22:18:58.104884,2.0,5200310272,30.5
2019-10-07 22:18:58.214435,0.0,5200310272,30.5
2019-10-07 22:18:58.325551,0.0,5200232448,30.5
2019-10-07 22:18:58.435112,1.5,5200187392,30.5
2019-10-07 22:18:58.545141,0.0,5200035840,30.5
2019-10-07 22:18:58.654498,0.0,5200035840,30.5
2019-10-07 22:18:58.763857,1.8,5200035840,30.5
2019-10-07 22:18:58.873356,0.0,5200035840,30.5
2019-10-07 22:18:58.982548,0.0,5200035840,30.5
2019-10-07 22:18:59.091895,0.0,5200035840,30.5
2019-10-07 22:18:59.201252,0.0,5199941632,30.5
2019-10-07 22:18:59.310614,0.0,5199724544,30.5
2019-10-07 22:18:59.420212,0.0,5199724544,30.5
2019-10-07 22:18:59.529292,0.0,5199708160,30.5
2019-10-07 22:18:59.638777,1.9,5199679488,30.5
2019-10-07 22:18:59.747987,0.0,5199679488,30.5
2019-10-07 22:18:59.857340,0.0,5199679488,30.5
2019-10-07 22:18:59.958873,2.0,5199634432,30.5
2019-10-07 22:19:00.068409,0.0,5199634432,30.5
2019-10-07 22:19:00.179687,0.0,5199634432,30.5
2019-10-07 22:19:00.289046,0.0,5199618048,30.5
2019-10-07 22:19:00.398391,1.9,5199634432,30.5
2019-10-07 22:19:00.508391,0.0,5199634432,30.5
2019-10-07 22:19:00.617463,0.0,5199601664,30.5
2019-10-07 22:19:00.726783,2.0,5199601664,30.5
2019-10-07 22:19:00.836291,0.0,5199593472,30.5
2019-10-07 22:19:00.945694,0.0,5199331328,30.5
2019-10-07 22:19:01.055018,0.0,5199331328,30.5
2019-10-07 22:19:01.166988,0.0,5199331328,30.5
2019-10-07 22:19:01.275467,3.9,5199331328,30.5
2019-10-07 22:19:01.384826,0.0,5199331328,30.5
2019-10-07 22:19:01.500786,0.0,5199286272,30.5
2019-10-07 22:19:01.610130,0.0,5199286272,30.5
2019-10-07 22:19:01.720058,0.0,5199286272,30.5
2019-10-07 22:19:01.829272,2.0,5199286272,30.5
2019-10-07 22:19:01.938619,0.0,5199286272,30.5
2019-10-07 22:19:02.049714,0.0,5199273984,30.5
2019-10-07 22:19:02.159070,0.0,5199273984,30.5
2019-10-07 22:19:02.268413,0.0,5199273984,30.5
2019-10-07 22:19:02.377765,0.0,5199273984,30.5
2019-10-07 22:19:02.487120,1.9,5199253504,30.5
2019-10-07 22:19:02.596621,0.0,5199253504,30.5
2019-10-07 22:19:02.705980,0.0,5199241216,30.5
2019-10-07 22:19:02.815329,1.8,5199212544,30.5
2019-10-07 22:19:02.917028,0.0,5199212544,30.5
2019-10-07 22:19:03.026090,0.0,5199212544,30.5
2019-10-07 22:19:03.135438,0.0,5199212544,30.5
2019-10-07 22:19:03.244784,0.0,5199212544,30.5
2019-10-07 22:19:03.356217,0.0,5199212544,30.5
2019-10-07 22:19:03.465570,1.8,5199241216,30.5
2019-10-07 22:19:03.575193,0.0,5199175680,30.5
2019-10-07 22:19:03.684577,0.0,5199151104,30.5
2019-10-07 22:19:03.793630,0.0,5199151104,30.5
2019-10-07 22:19:03.900517,0.0,5199171584,30.5
2019-10-07 22:19:04.009865,0.0,5199171584,30.5
2019-10-07 22:19:04.119218,0.0,5199171584,30.5
2019-10-07 22:19:04.228903,0.0,5199171584,30.5
2019-10-07 22:19:04.338255,0.0,5199171584,30.5
2019-10-07 22:19:04.447603,0.0,5199171584,30.5
2019-10-07 22:19:04.556945,0.0,5199126528,30.5
2019-10-07 22:19:04.666408,0.0,5199171584,30.5
2019-10-07 22:19:04.775657,0.0,5199171584,30.5
2019-10-07 22:19:04.884996,0.0,5199171584,30.5
2019-10-07 22:19:04.994347,0.0,5199171584,30.5
2019-10-07 22:19:05.103700,0.0,5199171584,30.5
2019-10-07 22:19:05.213047,0.0,5199155200,30.5
2019-10-07 22:19:05.322395,0.0,5199155200,30.5
2019-10-07 22:19:05.431741,0.0,5199155200,30.5
2019-10-07 22:19:05.542837,1.9,5199167488,30.5
2019-10-07 22:19:05.652254,0.0,5199147008,30.5
2019-10-07 22:19:05.761534,0.0,5199147008,30.5
2019-10-07 22:19:05.872867,2.0,5199147008,30.5
2019-10-07 22:19:05.984503,0.0,5199147008,30.5
2019-10-07 22:19:06.093629,0.0,5199147008,30.5
2019-10-07 22:19:06.202969,0.0,5199147008,30.5
2019-10-07 22:19:06.312313,0.0,5199147008,30.5
2019-10-07 22:19:06.421669,0.0,5199147008,30.5
2019-10-07 22:19:06.531094,1.7,5199147008,30.5
2019-10-07 22:19:06.642525,0.0,5199155200,30.5
2019-10-07 22:19:06.751705,0.0,5199155200,30.5
2019-10-07 22:19:06.862974,1.8,5199138816,30.5
2019-10-07 22:19:06.972639,0.0,5199138816,30.5
2019-10-07 22:19:07.081667,0.0,5199138816,30.5
2019-10-07 22:19:07.191023,0.0,5199138816,30.5
2019-10-07 22:19:07.300542,0.0,5199138816,30.5
2019-10-07 22:19:07.409891,0.0,5199138816,30.5
2019-10-07 22:19:07.519412,1.8,5199220736,30.5
2019-10-07 22:19:07.629407,0.0,5199192064,30.5
2019-10-07 22:19:07.738482,0.0,5199192064,30.5
2019-10-07 22:19:07.849830,1.9,5199192064,30.5
2019-10-07 22:19:07.959065,0.0,5199458304,30.5
2019-10-07 22:19:08.068593,0.0,5199458304,30.5
