datatime,cpuPercent,usedMB,memPercent
2019-10-26 04:23:34.413871,0.0,2912411648,17.1
2019-10-26 04:23:34.523648,0.0,2912415744,17.1
2019-10-26 04:23:34.633022,0.0,2912415744,17.1
2019-10-26 04:23:34.742371,3.5,2912415744,17.1
2019-10-26 04:23:34.851737,12.2,2912641024,17.1
2019-10-26 04:23:34.976463,10.3,2912641024,17.1
2019-10-26 04:23:35.089875,9.1,2912641024,17.1
2019-10-26 04:23:35.199229,11.9,2912641024,17.1
2019-10-26 04:23:35.308902,3.4,2912604160,17.1
2019-10-26 04:23:35.418948,15.1,2913562624,17.1
2019-10-26 04:23:35.520711,7.1,2911342592,17.1
2019-10-26 04:23:35.630054,0.0,2911342592,17.1
2019-10-26 04:23:35.739434,0.0,2911342592,17.1
2019-10-26 04:23:35.848773,0.0,2911342592,17.1
2019-10-26 04:23:35.958136,3.8,2911342592,17.1
2019-10-26 04:23:36.067450,0.0,2911342592,17.1
2019-10-26 04:23:36.179087,0.0,2911342592,17.1
2019-10-26 04:23:36.288442,5.6,2911342592,17.1
2019-10-26 04:23:36.397783,0.0,2911277056,17.1
2019-10-26 04:23:36.507148,0.0,2911277056,17.1
2019-10-26 04:23:36.616507,0.0,2911277056,17.1
2019-10-26 04:23:36.728263,0.0,2911277056,17.1
2019-10-26 04:23:36.837617,0.0,2911277056,17.1
2019-10-26 04:23:36.946964,12.1,2911936512,17.1
2019-10-26 04:23:37.056726,14.8,2913374208,17.1
2019-10-26 04:23:37.165110,3.3,2913374208,17.1
2019-10-26 04:23:37.274444,0.0,2913374208,17.1
2019-10-26 04:23:37.383792,3.3,2913374208,17.1
2019-10-26 04:23:37.493141,7.1,2913374208,17.1
2019-10-26 04:23:37.602276,6.8,2913374208,17.1
2019-10-26 04:23:37.711866,0.0,2913378304,17.1
2019-10-26 04:23:37.821220,0.0,2913378304,17.1
2019-10-26 04:23:37.930538,2.0,2913423360,17.1
2019-10-26 04:23:38.039888,4.9,2913423360,17.1
2019-10-26 04:23:38.153015,3.4,2913423360,17.1
2019-10-26 04:23:38.264456,22.7,2913284096,17.1
2019-10-26 04:23:38.380470,9.8,2914410496,17.1
2019-10-26 04:23:38.488274,0.0,2914410496,17.1
2019-10-26 04:23:38.597629,3.2,2914410496,17.1
2019-10-26 04:23:38.706980,0.0,2914418688,17.1
2019-10-26 04:23:38.816328,0.0,2914418688,17.1
2019-10-26 04:23:38.925676,3.7,2914418688,17.1
2019-10-26 04:23:39.034698,0.0,2914418688,17.1
2019-10-26 04:23:39.144370,0.0,2914418688,17.1
2019-10-26 04:23:39.253724,0.0,2914418688,17.1
2019-10-26 04:23:39.363065,0.0,2914484224,17.1
2019-10-26 04:23:39.472399,0.0,2914484224,17.1
2019-10-26 04:23:39.581787,0.0,2913615872,17.1
2019-10-26 04:23:39.691126,0.0,2913615872,17.1
2019-10-26 04:23:39.800468,3.3,2913615872,17.1
2019-10-26 04:23:39.909834,20.4,2921426944,17.1
2019-10-26 04:23:40.013043,13.6,2927882240,17.2
2019-10-26 04:23:40.135111,7.4,2930290688,17.2
2019-10-26 04:23:40.246605,0.0,2930290688,17.2
2019-10-26 04:23:40.355939,0.0,2930290688,17.2
2019-10-26 04:23:40.465313,0.0,2930286592,17.2
2019-10-26 04:23:40.575683,0.0,2930286592,17.2
2019-10-26 04:23:40.685036,0.0,2930286592,17.2
2019-10-26 04:23:40.794379,0.0,2930286592,17.2
2019-10-26 04:23:40.903706,10.9,2932232192,17.2
2019-10-26 04:23:41.013438,56.5,2947227648,17.3
2019-10-26 04:23:41.125607,66.1,2949062656,17.3
2019-10-26 04:23:41.234942,59.0,2952470528,17.3
2019-10-26 04:23:41.344180,61.8,2963116032,17.4
2019-10-26 04:23:41.451894,69.6,2965479424,17.4
2019-10-26 04:23:41.563007,36.1,2969927680,17.4
2019-10-26 04:23:41.676350,43.5,2974498816,17.4
2019-10-26 04:23:41.783645,26.7,2975678464,17.4
2019-10-26 04:23:41.895127,46.7,2982010880,17.5
2019-10-26 04:23:42.007627,16.4,2981421056,17.5
2019-10-26 04:23:42.123516,38.9,2984857600,17.5
2019-10-26 04:23:42.235923,28.8,2985193472,17.5
2019-10-26 04:23:42.349023,36.7,2985775104,17.5
2019-10-26 04:23:42.451626,32.4,2986455040,17.5
2019-10-26 04:23:42.562699,39.0,2988204032,17.5
2019-10-26 04:23:42.672963,19.1,2989703168,17.5
2019-10-26 04:23:42.776592,38.7,2991656960,17.5
2019-10-26 04:23:42.889196,57.4,2996043776,17.5
2019-10-26 04:23:42.998809,50.8,3003027456,17.6
2019-10-26 04:23:43.108234,30.0,3009032192,17.6
2019-10-26 04:23:43.213473,52.6,3009773568,17.6
2019-10-26 04:23:43.314301,27.5,3009581056,17.6
2019-10-26 04:23:43.417988,35.0,3010207744,17.6
2019-10-26 04:23:43.529341,17.9,3010105344,17.6
2019-10-26 04:23:43.642229,10.4,3010826240,17.6
2019-10-26 04:23:43.752300,10.0,3010318336,17.6
2019-10-26 04:23:43.854854,22.6,3010473984,17.6
2019-10-26 04:23:43.964457,14.0,3011473408,17.6
2019-10-26 04:23:44.072361,11.3,3011706880,17.6
2019-10-26 04:23:44.177356,1.8,3011821568,17.6
2019-10-26 04:23:44.288760,5.7,3011821568,17.6
2019-10-26 04:23:44.391093,0.0,3011969024,17.6
2019-10-26 04:23:44.503265,5.7,3011854336,17.6
2019-10-26 04:23:44.612616,0.0,3011854336,17.6
2019-10-26 04:23:44.721978,0.0,3011854336,17.6
2019-10-26 04:23:44.831330,0.0,3011854336,17.6
2019-10-26 04:23:44.940678,0.0,3011854336,17.6
2019-10-26 04:23:45.050032,0.0,3011284992,17.6
2019-10-26 04:23:45.159378,0.0,3011284992,17.6
2019-10-26 04:23:45.268726,0.0,3011280896,17.6
2019-10-26 04:23:45.378076,0.0,3011280896,17.6
2019-10-26 04:23:45.487424,0.0,3011227648,17.6
