DuracaoIteracao
0.234356
0.031205
0.015621
0.031283
0.015584
0.03124
0.031242
0.015621
0.015622
0.015622
0.015621
0.015621
0.015621
0.015621
0.015622
0.015625
0.015618
0.0
0.015621
0.015621

MEDIA: 0.02889935
DESVIO_PADRAO: 0.048956938001165885
