q11,0.437396
q12,0.452612
q13,0.4374
q21,0.421775
q22,0.437443
q23,0.45295
q31,0.437401
q32,0.437402
q33,0.437395
q34,0.437396
q41,0.437385
q42,0.437354
q43,0.421777
MEDIA: 0.43736046153846153
DESVIO PADRAO: 0.008950838541866573
