DuracaoIteracao
0.249908
0.031288
0.015579
0.015631
0.03123
0.015625
0.031242
0.015621
0.015622
0.01562
0.0
0.015656
0.015586
0.01563
0.015613
0.015619
0.0
0.031244
0.01562
0.0

MEDIA: 0.0281167
DESVIO_PADRAO: 0.053052500781475144
