DuracaoIteracao
0.265563
0.015621
0.031244
0.01562
0.031244
0.015621
0.031244
0.01562
0.015621
0.015623
0.01562
0.015621
0.015621
0.015622
0.0
0.015622
0.015621
0.0
0.015621
0.0

MEDIA: 0.02811845
DESVIO_PADRAO: 0.05657391976453182
