q11,1.718347
q12,1.6406420000000002
q13,1.718347
q21,1.671483
q22,1.640209
q23,1.702793
q31,1.702726
q32,1.624579
q33,1.5933709999999999
q34,1.640237
q41,1.702739
q42,1.6246049999999999
q43,1.655834
MEDIA: 1.664300923076923
DESVIO PADRAO: 0.04113466646163865
