DuracaoIteracao
32.995212
32.67461
32.650645
32.530503
32.946775
32.691144
32.707826
32.550526
32.613981
32.649094
32.720496
32.735335
32.897358
32.607663
32.379703
32.51661
32.660099
32.494114
32.547448
32.643372

MEDIA: 32.6606257
DESVIO_PADRAO: 0.15168369890320393
