DuracaoIteracao
22.650905
13.278148999999999
13.231325
13.278104
13.309431
13.262527
13.325013
13.246860999999999
13.637436
13.559375
13.262523999999999
13.262526
13.262528
13.293767
13.465604
13.387494
13.278148
13.293768
13.246904
13.246904

MEDIA: 13.78896465
DESVIO_PADRAO: 2.0887535476011645
