DuracaoIteracao
33.446502
32.976004
33.233978
32.724489
32.666004
32.647191
32.62218
32.566255
32.613983
32.659851
32.771168
32.739961
32.805444
32.94721
32.853467
32.550352
32.639493
32.634483
32.739796
32.864894

MEDIA: 32.78513525
DESVIO_PADRAO: 0.22626038380937588
