DuracaoIteracao
23.213394
14.527842
14.480919
14.496663999999999
14.949614
14.793399
14.590306
14.527917
15.090193
14.699673
14.824625
14.762213
14.668468
14.480917
14.574714
14.621646
14.73091
14.527868
14.684041
14.543427

MEDIA: 15.0894375
DESVIO_PADRAO: 1.9190751206462509
