DuracaoIteracao
35.570996
35.96481
35.859767
35.855167
36.171421
35.938632
36.264528
35.810163
35.795468
35.84415
36.075162
35.903686
35.889329000000004
35.556313
35.606186
35.659037
35.731287
35.808995
35.683646
35.649366

MEDIA: 35.83190545
DESVIO_PADRAO: 0.1910065884400941
