datatime,cpuPercent,usedMB,memPercent
2019-10-30 05:07:49.569441,0.0,2548416512,14.9
2019-10-30 05:07:49.680161,32.4,2555887616,15.0
2019-10-30 05:07:49.790965,56.5,2568425472,15.0
2019-10-30 05:07:49.898361,64.8,2570174464,15.1
2019-10-30 05:07:49.998441,50.0,2573307904,15.1
2019-10-30 05:07:50.105201,51.7,2577842176,15.1
2019-10-30 05:07:50.206328,65.1,2584911872,15.1
2019-10-30 05:07:50.319441,59.7,2589028352,15.2
2019-10-30 05:07:50.435332,64.5,2592964608,15.2
2019-10-30 05:07:50.535702,31.2,2595430400,15.2
2019-10-30 05:07:50.636479,40.7,2612228096,15.3
2019-10-30 05:07:50.747150,33.9,2608926720,15.3
2019-10-30 05:07:50.850110,21.1,2604781568,15.3
2019-10-30 05:07:50.953328,41.5,2611400704,15.3
2019-10-30 05:07:51.061417,32.1,2618191872,15.3
2019-10-30 05:07:51.169958,40.0,2619748352,15.3
2019-10-30 05:07:51.284005,32.1,2620837888,15.4
2019-10-30 05:07:51.399358,28.8,2621022208,15.4
2019-10-30 05:07:51.505299,30.8,2621743104,15.4
2019-10-30 05:07:51.619236,48.5,2627411968,15.4
2019-10-30 05:07:51.727754,42.6,2635616256,15.4
2019-10-30 05:07:51.839451,29.1,2642997248,15.5
2019-10-30 05:07:51.948057,15.9,2643492864,15.5
2019-10-30 05:07:52.070036,27.1,2644484096,15.5
2019-10-30 05:07:52.180667,29.3,2644238336,15.5
2019-10-30 05:07:52.282087,19.6,2643402752,15.5
2019-10-30 05:07:52.395861,36.2,2643533824,15.5
2019-10-30 05:07:52.501279,20.8,2643898368,15.5
2019-10-30 05:07:52.602965,16.4,2643902464,15.5
2019-10-30 05:07:52.719019,23.1,2644664320,15.5
2019-10-30 05:07:52.833520,13.2,2645532672,15.5
2019-10-30 05:07:52.946280,8.6,2645749760,15.5
2019-10-30 05:07:53.047404,0.0,2645749760,15.5
2019-10-30 05:07:53.156804,2.0,2645581824,15.5
2019-10-30 05:07:53.266146,0.0,2645581824,15.5
2019-10-30 05:07:53.375498,2.2,2645581824,15.5
2019-10-30 05:07:53.484848,3.9,2645581824,15.5
2019-10-30 05:07:53.594197,0.0,2645569536,15.5
2019-10-30 05:07:53.709440,0.0,2645569536,15.5
2019-10-30 05:07:53.818880,0.0,2645663744,15.5
2019-10-30 05:07:53.923250,0.0,2645663744,15.5
2019-10-30 05:07:54.032592,0.0,2645663744,15.5
2019-10-30 05:07:54.141947,0.0,2645663744,15.5
2019-10-30 05:07:54.253284,0.0,2645647360,15.5
2019-10-30 05:07:54.360841,0.0,2645647360,15.5
2019-10-30 05:07:54.470643,0.0,2645647360,15.5
2019-10-30 05:07:54.581285,5.1,2645786624,15.5
2019-10-30 05:07:54.687544,7.0,2646040576,15.5
2019-10-30 05:07:54.787996,0.0,2646040576,15.5
2019-10-30 05:07:54.888457,0.0,2646040576,15.5
2019-10-30 05:07:55.003438,2.2,2646224896,15.5
2019-10-30 05:07:55.105475,0.0,2646224896,15.5
2019-10-30 05:07:55.215421,0.0,2646224896,15.5
2019-10-30 05:07:55.329992,0.0,2646237184,15.5
2019-10-30 05:07:55.437115,0.0,2646237184,15.5
2019-10-30 05:07:55.537569,0.0,2646237184,15.5
2019-10-30 05:07:55.638027,0.0,2646241280,15.5
2019-10-30 05:07:55.747815,0.0,2646241280,15.5
2019-10-30 05:07:55.848685,0.0,2646175744,15.5
2019-10-30 05:07:55.949142,0.0,2646175744,15.5
2019-10-30 05:07:56.049606,0.0,2646175744,15.5
2019-10-30 05:07:56.150041,3.3,2646175744,15.5
2019-10-30 05:07:56.263295,16.1,2646536192,15.5
2019-10-30 05:07:56.369068,47.4,2645708800,15.5
2019-10-30 05:07:56.475009,0.0,2645671936,15.5
2019-10-30 05:07:56.575464,0.0,2645671936,15.5
2019-10-30 05:07:56.682182,0.0,2645671936,15.5
2019-10-30 05:07:56.791529,0.0,2645671936,15.5
2019-10-30 05:07:56.892529,0.0,2645688320,15.5
2019-10-30 05:07:56.992947,0.0,2645688320,15.5
2019-10-30 05:07:57.093584,0.0,2645688320,15.5
2019-10-30 05:07:57.204458,0.0,2645688320,15.5
2019-10-30 05:07:57.315795,0.0,2645630976,15.5
2019-10-30 05:07:57.416740,0.0,2645630976,15.5
2019-10-30 05:07:57.526555,0.0,2645630976,15.5
2019-10-30 05:07:57.639355,0.0,2645630976,15.5
2019-10-30 05:07:57.745576,1.7,2645696512,15.5
2019-10-30 05:07:57.859710,0.0,2645696512,15.5
2019-10-30 05:07:57.972082,0.0,2645696512,15.5
2019-10-30 05:07:58.072584,0.0,2645696512,15.5
2019-10-30 05:07:58.173025,0.0,2645696512,15.5
2019-10-30 05:07:58.273447,0.0,2645696512,15.5
2019-10-30 05:07:58.383828,12.3,2646347776,15.5
2019-10-30 05:07:58.484996,55.7,2656575488,15.6
2019-10-30 05:07:58.597055,46.7,2678034432,15.7
2019-10-30 05:07:58.712356,9.4,2680451072,15.7
2019-10-30 05:07:58.829332,22.0,2676121600,15.7
2019-10-30 05:07:58.929581,41.2,2681483264,15.7
2019-10-30 05:07:59.036860,36.4,2691276800,15.8
2019-10-30 05:07:59.158104,25.0,2695270400,15.8
2019-10-30 05:07:59.260701,25.4,2691571712,15.8
2019-10-30 05:07:59.367480,36.5,2698752000,15.8
2019-10-30 05:07:59.482569,20.3,2699472896,15.8
2019-10-30 05:07:59.591532,12.7,2699665408,15.8
2019-10-30 05:07:59.691822,21.4,2699960320,15.8
2019-10-30 05:07:59.798543,0.0,2700136448,15.8
2019-10-30 05:07:59.905496,0.0,2700152832,15.8
2019-10-30 05:08:00.014850,36.5,2702491648,15.8
2019-10-30 05:08:00.130063,10.3,2705264640,15.8
2019-10-30 05:08:00.243880,12.1,2710159360,15.9
2019-10-30 05:08:00.352216,16.7,2716082176,15.9
2019-10-30 05:08:00.473448,13.7,2719535104,15.9
2019-10-30 05:08:00.586377,28.2,2717708288,15.9
2019-10-30 05:08:00.704257,4.0,2720669696,15.9
2019-10-30 05:08:00.815335,9.3,2723123200,16.0
2019-10-30 05:08:00.932652,26.2,2724233216,16.0
2019-10-30 05:08:01.053901,0.0,2724904960,16.0
2019-10-30 05:08:01.164440,0.0,2724364288,16.0
2019-10-30 05:08:01.275036,0.0,2724364288,16.0
2019-10-30 05:08:01.375487,0.0,2724364288,16.0
2019-10-30 05:08:01.487757,0.0,2724364288,16.0
2019-10-30 05:08:01.599598,0.0,2724368384,16.0
2019-10-30 05:08:01.700026,0.0,2724368384,16.0
2019-10-30 05:08:01.800459,20.3,2727751680,16.0
2019-10-30 05:08:01.914998,8.8,2728013824,16.0
2019-10-30 05:08:02.022434,0.0,2728079360,16.0
2019-10-30 05:08:02.131788,0.0,2728050688,16.0
2019-10-30 05:08:02.241111,0.0,2728050688,16.0
2019-10-30 05:08:02.353981,0.0,2728050688,16.0
2019-10-30 05:08:02.454429,0.0,2728050688,16.0
2019-10-30 05:08:02.564230,0.0,2728050688,16.0
2019-10-30 05:08:02.673578,0.0,2728062976,16.0
2019-10-30 05:08:02.782896,0.0,2728062976,16.0
2019-10-30 05:08:02.883343,0.0,2728062976,16.0
2019-10-30 05:08:02.983823,0.0,2728062976,16.0
2019-10-30 05:08:03.084108,0.0,2728062976,16.0
2019-10-30 05:08:03.193462,6.7,2727841792,16.0
2019-10-30 05:08:03.302652,0.0,2727841792,16.0
2019-10-30 05:08:03.403079,0.0,2727841792,16.0
2019-10-30 05:08:03.518625,0.0,2727636992,16.0
2019-10-30 05:08:03.621068,0.0,2727636992,16.0
2019-10-30 05:08:03.730417,0.0,2727620608,16.0
2019-10-30 05:08:03.830844,0.0,2727620608,16.0
2019-10-30 05:08:03.931277,0.0,2727620608,16.0
2019-10-30 05:08:04.031735,0.0,2727620608,16.0
2019-10-30 05:08:04.144118,0.0,2727620608,16.0
2019-10-30 05:08:04.253460,0.0,2727620608,16.0
2019-10-30 05:08:04.354353,0.0,2727620608,16.0
2019-10-30 05:08:04.454800,0.0,2727620608,16.0
2019-10-30 05:08:04.568811,0.0,2727596032,16.0
2019-10-30 05:08:04.674102,20.0,2727854080,16.0
2019-10-30 05:08:04.776199,11.3,2728062976,16.0
2019-10-30 05:08:04.879753,26.2,2728738816,16.0
2019-10-30 05:08:04.988540,9.6,2728869888,16.0
2019-10-30 05:08:05.095596,2.2,2728873984,16.0
2019-10-30 05:08:05.200558,0.0,2728865792,16.0
2019-10-30 05:08:05.310334,0.0,2728865792,16.0
2019-10-30 05:08:05.411208,0.0,2728865792,16.0
2019-10-30 05:08:05.511231,0.0,2728865792,16.0
2019-10-30 05:08:05.611686,0.0,2728665088,16.0
2019-10-30 05:08:05.712111,0.0,2728665088,16.0
2019-10-30 05:08:05.821889,0.0,2728665088,16.0
2019-10-30 05:08:05.922744,0.0,2728673280,16.0
2019-10-30 05:08:06.032069,0.0,2728673280,16.0
2019-10-30 05:08:06.132518,0.0,2728673280,16.0
2019-10-30 05:08:06.237699,0.0,2728673280,16.0
2019-10-30 05:08:06.347046,1.7,2728505344,16.0
2019-10-30 05:08:06.462373,0.0,2728505344,16.0
2019-10-30 05:08:06.563279,0.0,2728628224,16.0
2019-10-30 05:08:06.672634,0.0,2728628224,16.0
2019-10-30 05:08:06.773098,0.0,2728628224,16.0
2019-10-30 05:08:06.882895,0.0,2728628224,16.0
2019-10-30 05:08:06.983774,0.0,2728628224,16.0
2019-10-30 05:08:07.084211,0.0,2728628224,16.0
2019-10-30 05:08:07.186244,0.0,2728628224,16.0
2019-10-30 05:08:07.301143,1.8,2728800256,16.0
2019-10-30 05:08:07.416010,0.0,2728800256,16.0
2019-10-30 05:08:07.519070,0.0,2728800256,16.0
2019-10-30 05:08:07.619584,3.4,2728796160,16.0
2019-10-30 05:08:07.724926,0.0,2728796160,16.0
2019-10-30 05:08:07.836986,0.0,2728796160,16.0
2019-10-30 05:08:07.946338,0.0,2728796160,16.0
2019-10-30 05:08:08.046842,0.0,2728796160,16.0
2019-10-30 05:08:08.147298,0.0,2728792064,16.0
2019-10-30 05:08:08.253367,0.0,2728792064,16.0
2019-10-30 05:08:08.363300,0.0,2728792064,16.0
2019-10-30 05:08:08.473172,0.0,2728792064,16.0
2019-10-30 05:08:08.574822,0.0,2728792064,16.0
2019-10-30 05:08:08.676857,0.0,2728943616,16.0
2019-10-30 05:08:08.786613,0.0,2728943616,16.0
2019-10-30 05:08:08.887065,0.0,2728931328,16.0
2019-10-30 05:08:08.998190,0.0,2728955904,16.0
2019-10-30 05:08:09.108458,0.0,2729144320,16.0
2019-10-30 05:08:09.220112,0.0,2729132032,16.0
2019-10-30 05:08:09.320575,0.0,2729164800,16.0
2019-10-30 05:08:09.434361,0.0,2729160704,16.0
2019-10-30 05:08:09.543734,0.0,2729140224,16.0
2019-10-30 05:08:09.646822,7.0,2739638272,16.0
2019-10-30 05:08:09.756818,17.7,2740563968,16.1
2019-10-30 05:08:09.873161,32.1,2644082688,15.5
2019-10-30 05:08:09.979684,29.8,2643808256,15.5
2019-10-30 05:08:10.084558,14.6,2643255296,15.5
2019-10-30 05:08:10.186736,0.0,2643251200,15.5
2019-10-30 05:08:10.287158,0.0,2643234816,15.5
2019-10-30 05:08:10.387166,0.0,2643234816,15.5
2019-10-30 05:08:10.487858,0.0,2643234816,15.5
2019-10-30 05:08:10.599120,26.7,2643185664,15.5
2019-10-30 05:08:10.709790,6.4,2642857984,15.5
2019-10-30 05:08:10.811485,0.0,2642821120,15.5
2019-10-30 05:08:10.922239,0.0,2642780160,15.5
2019-10-30 05:08:11.023452,0.0,2642780160,15.5
2019-10-30 05:08:11.132847,0.0,2642771968,15.5
2019-10-30 05:08:11.237685,0.0,2642747392,15.5
2019-10-30 05:08:11.347030,0.0,2642714624,15.5
2019-10-30 05:08:11.454201,0.0,2642735104,15.5
2019-10-30 05:08:11.564049,0.0,2642726912,15.5
2019-10-30 05:08:11.673463,0.0,2642726912,15.5
2019-10-30 05:08:11.773756,0.0,2642677760,15.5
2019-10-30 05:08:11.874262,0.0,2642677760,15.5
2019-10-30 05:08:11.987870,0.0,2642628608,15.5
2019-10-30 05:08:12.094114,3.7,2642628608,15.5
2019-10-30 05:08:12.203469,0.0,2642616320,15.5
2019-10-30 05:08:12.315798,0.0,2642587648,15.5
2019-10-30 05:08:12.425148,0.0,2642587648,15.5
2019-10-30 05:08:12.538768,0.0,2642587648,15.5
2019-10-30 05:08:12.639446,0.0,2642587648,15.5
2019-10-30 05:08:12.749062,0.0,2642538496,15.5
2019-10-30 05:08:12.855620,0.0,2642538496,15.5
2019-10-30 05:08:12.956067,0.0,2642538496,15.5
2019-10-30 05:08:13.060588,3.4,2642477056,15.5
2019-10-30 05:08:13.169698,0.0,2642477056,15.5
2019-10-30 05:08:13.280320,0.0,2642477056,15.5
2019-10-30 05:08:13.385153,0.0,2642477056,15.5
2019-10-30 05:08:13.487708,0.0,2642477056,15.5
2019-10-30 05:08:13.596242,0.0,2642477056,15.5
2019-10-30 05:08:13.699681,0.0,2642477056,15.5
2019-10-30 05:08:13.809033,0.0,2642477056,15.5
2019-10-30 05:08:13.916211,0.0,2642477056,15.5
2019-10-30 05:08:14.016683,0.0,2642399232,15.5
2019-10-30 05:08:14.132285,0.0,2642464768,15.5
2019-10-30 05:08:14.239398,0.0,2642464768,15.5
2019-10-30 05:08:14.348737,0.0,2642464768,15.5
2019-10-30 05:08:14.449554,0.0,2642464768,15.5
2019-10-30 05:08:14.550013,0.0,2642464768,15.5
2019-10-30 05:08:14.650439,0.0,2642464768,15.5
2019-10-30 05:08:14.760588,0.0,2642464768,15.5
2019-10-30 05:08:14.871505,0.0,2642464768,15.5
2019-10-30 05:08:14.980936,0.0,2642464768,15.5
2019-10-30 05:08:15.081387,0.0,2642460672,15.5
2019-10-30 05:08:15.181840,10.9,2642444288,15.5
2019-10-30 05:08:15.282404,10.6,2642448384,15.5
2019-10-30 05:08:15.396582,12.5,2642448384,15.5
2019-10-30 05:08:15.517176,0.0,2642460672,15.5
2019-10-30 05:08:15.629068,0.0,2642460672,15.5
2019-10-30 05:08:15.737659,0.0,2642460672,15.5
2019-10-30 05:08:15.851146,0.0,2642321408,15.5
2019-10-30 05:08:15.951573,0.0,2642321408,15.5
2019-10-30 05:08:16.052030,0.0,2642300928,15.5
2019-10-30 05:08:16.152472,0.0,2642313216,15.5
2019-10-30 05:08:16.253284,0.0,2642276352,15.5
2019-10-30 05:08:16.363199,0.0,2642276352,15.5
2019-10-30 05:08:16.472540,0.0,2642276352,15.5
2019-10-30 05:08:16.572993,0.0,2642276352,15.5
2019-10-30 05:08:16.684571,0.0,2642223104,15.5
2019-10-30 05:08:16.785407,0.0,2642223104,15.5
2019-10-30 05:08:16.895360,0.0,2642214912,15.5
2019-10-30 05:08:17.003477,0.0,2642214912,15.5
2019-10-30 05:08:17.103990,0.0,2642214912,15.5
2019-10-30 05:08:17.220009,0.0,2642198528,15.5
2019-10-30 05:08:17.320444,0.0,2642198528,15.5
2019-10-30 05:08:17.430221,0.0,2642198528,15.5
2019-10-30 05:08:17.530646,0.0,2642198528,15.5
2019-10-30 05:08:17.645601,6.9,2642186240,15.5
2019-10-30 05:08:17.753453,0.0,2642186240,15.5
2019-10-30 05:08:17.862128,0.0,2642186240,15.5
2019-10-30 05:08:17.972055,0.0,2642186240,15.5
2019-10-30 05:08:18.078642,0.0,2642186240,15.5
2019-10-30 05:08:18.179102,0.0,2642247680,15.5
2019-10-30 05:08:18.279601,0.0,2642206720,15.5
2019-10-30 05:08:18.389408,22.7,2641502208,15.5
2019-10-30 05:08:18.500859,29.6,2650726400,15.5
2019-10-30 05:08:18.600870,37.7,2657157120,15.6
2019-10-30 05:08:18.704666,29.4,2659123200,15.6
2019-10-30 05:08:18.805344,50.0,2675666944,15.7
2019-10-30 05:08:18.916830,41.4,2680938496,15.7
2019-10-30 05:08:19.018407,42.1,2686611456,15.7
2019-10-30 05:08:19.129310,25.0,2753118208,16.1
2019-10-30 05:08:19.229312,0.0,2752921600,16.1
2019-10-30 05:08:19.338668,1.9,2752905216,16.1
2019-10-30 05:08:19.439243,0.0,2752831488,16.1
2019-10-30 05:08:19.548590,0.0,2752413696,16.1
2019-10-30 05:08:19.657937,3.6,2752413696,16.1
2019-10-30 05:08:19.767508,0.0,2752339968,16.1
2019-10-30 05:08:19.867935,0.0,2752253952,16.1
2019-10-30 05:08:19.977698,0.0,2752200704,16.1
2019-10-30 05:08:20.087054,16.9,2751660032,16.1
2019-10-30 05:08:20.187453,44.2,2752311296,16.1
2019-10-30 05:08:20.289879,40.9,2755252224,16.1
2019-10-30 05:08:20.407895,15.0,2763395072,16.2
2019-10-30 05:08:20.514449,11.3,2783547392,16.3
2019-10-30 05:08:20.620348,8.8,2788900864,16.3
2019-10-30 05:08:20.727164,10.9,2791182336,16.3
2019-10-30 05:08:20.839382,22.4,2792288256,16.4
2019-10-30 05:08:20.951858,0.0,2792349696,16.4
2019-10-30 05:08:21.058474,0.0,2792546304,16.4
2019-10-30 05:08:21.159116,0.0,2792546304,16.4
2019-10-30 05:08:21.259752,0.0,2792542208,16.4
2019-10-30 05:08:21.360342,0.0,2793058304,16.4
2019-10-30 05:08:21.460996,0.0,2793058304,16.4
2019-10-30 05:08:21.561577,5.4,2779828224,16.3
2019-10-30 05:08:21.662349,0.0,2779893760,16.3
2019-10-30 05:08:21.763191,0.0,2779951104,16.3
2019-10-30 05:08:21.863258,0.0,2779971584,16.3
2019-10-30 05:08:21.963849,0.0,2779971584,16.3
2019-10-30 05:08:22.064415,0.0,2779963392,16.3
2019-10-30 05:08:22.164995,0.0,2779963392,16.3
2019-10-30 05:08:22.265588,0.0,2779951104,16.3
2019-10-30 05:08:22.366165,0.0,2780012544,16.3
2019-10-30 05:08:22.466737,0.0,2780012544,16.3
2019-10-30 05:08:22.567347,0.0,2780012544,16.3
2019-10-30 05:08:22.682811,0.0,2780012544,16.3
2019-10-30 05:08:22.783283,0.0,2780012544,16.3
2019-10-30 05:08:22.883765,0.0,2780008448,16.3
2019-10-30 05:08:22.984246,0.0,2780008448,16.3
2019-10-30 05:08:23.084711,0.0,2780008448,16.3
2019-10-30 05:08:23.185191,0.0,2780008448,16.3
2019-10-30 05:08:23.285675,0.0,2780012544,16.3
2019-10-30 05:08:23.386142,0.0,2780012544,16.3
2019-10-30 05:08:23.486638,0.0,2780020736,16.3
2019-10-30 05:08:23.587121,0.0,2780020736,16.3
2019-10-30 05:08:23.687618,0.0,2780020736,16.3
2019-10-30 05:08:23.788029,0.0,2780020736,16.3
2019-10-30 05:08:23.888504,0.0,2780020736,16.3
2019-10-30 05:08:23.988978,0.0,2780020736,16.3
2019-10-30 05:08:24.089453,0.0,2780020736,16.3
2019-10-30 05:08:24.189945,0.0,2780000256,16.3
2019-10-30 05:08:24.290409,0.0,2780000256,16.3
2019-10-30 05:08:24.390900,0.0,2780000256,16.3
2019-10-30 05:08:24.491381,0.0,2780000256,16.3
2019-10-30 05:08:24.591852,0.0,2780000256,16.3
2019-10-30 05:08:24.692314,0.0,2779996160,16.3
2019-10-30 05:08:24.792782,1.9,2780061696,16.3
2019-10-30 05:08:24.893399,0.0,2780061696,16.3
2019-10-30 05:08:25.008938,0.0,2780061696,16.3
2019-10-30 05:08:25.109402,0.0,2780061696,16.3
2019-10-30 05:08:25.209871,0.0,2780061696,16.3
2019-10-30 05:08:25.310338,0.0,2780073984,16.3
2019-10-30 05:08:25.410800,0.0,2780073984,16.3
2019-10-30 05:08:25.511269,0.0,2780073984,16.3
2019-10-30 05:08:25.611732,0.0,2780073984,16.3
2019-10-30 05:08:25.712274,0.0,2780078080,16.3
2019-10-30 05:08:25.827812,0.0,2780008448,16.3
2019-10-30 05:08:25.928436,0.0,2780008448,16.3
2019-10-30 05:08:26.034036,0.0,2780008448,16.3
